eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,lat,lon,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.01E+11,2010,5,25,,0,,228,Yemen,10,Middle East & North Africa,Marib,Marib,15.45639,45.324871,1,0,,"05/25/2010: On Tuesday, in Ma'rib, Yemen, in one of two linked attacks, assailants fired rocket-propelled grenades at two gas stations to avenge the death of a provincial official killed by mistake in an anti-Qaeda air raid, the attack caused no casualties or damage. No group claimed responsibility, but it was believed that local tribesmen were responsible.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,1,Gas/Oil/Electric,,A gas station was targeted in the attack.,228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Rocket-propelled grenades were used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"National Counterterrorism Center, ""Gas Stations Targeted in RPG Attack by Suspected Tribesman in Ma'rib, Yemen,"" Worldwide Incidents Tracking System, October 5, 2010.","Agence France Presse, ""Yemen Tribe Agree Truce Until Kinsman's Death Probed,"" LexisNexis Academic, Agence France Presse, May 26, 2010.","Agence France Presse, ""Botched Anti-Qaeda Raid Draws Revenge Attacks by Yemen Tribe,"" Lexis Nexis Academic, Agence France Presse, May 25, 2010.",ISVG,-9,-9,0,-9,"201005250010, 201005250011"
2.01E+11,2010,5,25,,0,,228,Yemen,10,Middle East & North Africa,Marib,Marib,15.45639,45.324871,1,0,,"05/25/2010: On Tuesday, in Ma'rib, Yemen, in one of two linked attacks, assailants fired rocket-propelled grenades at two gas stations to avenge the death of the secretary general of Marib provincial council, Jaber Ali al-Shabwani, whom was killed by mistake in an anti Al Qaeda raid. The attack caused no casualties or damage. No group claimed responsibility, but it was believed that local tribesmen were responsible.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,1,Gas/Oil/Electric,,A gas station was targeted in the attack.,228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Rocket-propelled grenades were used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"National Counterterrorism Center, ""Gas Stations Targeted in RPG Attack by Suspected Tribesman in Ma'rib, Yemen,"" Worldwide Incidents Tracking System, October 5, 2010.","Agence France Presse, ""Yemen Tribe Agree Truce Until Kinsman's Death Probed,"" LexisNexis Academic, Agence France Presse, May 26, 2010.","Agence France Presse, ""Botched Anti-Qaeda Raid Draws Revenge Attacks by Yemen Tribe,"" Lexis Nexis Academic, Agence France Presse, May 25, 2010.",ISVG,-9,-9,0,-9,"201005250011, 201005250010"
2.01E+11,2010,5,27,,0,,228,Yemen,10,Middle East & North Africa,Marib,Marib,15.45639,45.324871,1,1,The incident occurred near an oil pipeline in the area.,"05/27/2010: On Thursday, near Marib, Ma'rib, Yemen, assailants detonated an explosive device, damaging an oil pipeline but causing no casualties. No group claimed responsibility, but it was believed that members of a local tribe were responsible.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108,Oil,,A oil pipeline was targeted in the attack.,228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,4,Unknown,,The attack caused an unknown amount of damage to the oil pipeline.,0,,,,,,,,,,,,,,,,,"National Counterterrorism Center, ""One Oil Pipeline Damaged in Bombing by Suspected Tribesmen Near Marib, Ma'rib, Yemen,"" Worldwide Incidents Tracking System, October 7, 2010.","Agence France Presse, ""Yemen Repairs Sabotaged Oil Pipeline,"" LexisNexis, Agence France Presse, May 28, 2010.","Xinhua News Agency, ""Yemen Armed Tribesmen Bomb Another Oil Pipeline,"" Lexis Nexis Academic, Xinhua News Agency, May 27, 2010.",ISVG,-9,-9,0,-9,
2.01E+11,2010,6,12,,0,,228,Yemen,10,Middle East & North Africa,Marib,Marib,15.45639,45.324871,1,0,,"06/12/2010: On Saturday, near Mareeb, Ma'rib, Yemen, assailants detonated an improvised explosive device, damaging an oil pipeline but causing no casualties. No group claimed responsibility, but it was believed that members of a local tribe were responsible. Some authorities blamed Al Qaeda in the Arabian Peninsula (AQAP). Another bombing of an oil pipeline in Mareeb occurred the same day.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108,Oil,,An oil pipeline,228,Yemen,,,,,,,,,,,,,,,,,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,The attack caused an unknown amount of property damage.,0,,,,,,,,,,,,,,,,,"National Counterterrorism Center, ""One Oil Pipeline Damaged in Bombing near Marib, Ma'rib, Yemen,"" Worldwide Incidents Tracking System, October 28, 2010.","Xinhua News Agency, ""Al-Qaide Behind Yemen Oil Pipeline Bombing: Ministry,"" Factiva, Xinhua News Agency, June 14, 2010.","Montreal Gazette, ""Outlaws Blow up Pipeline in Yemen,"" Factiva, Montreal Gazette, June 13, 2010.",ISVG,0,1,0,1,
2.01E+11,2010,6,25,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"06/25/2010: On Friday, in Saana, San'a, Yemen, one unknown gunman fired upon Abdul al-Raqib al-Qirshi as he was leaving a hotel. Qirshi, an opposition leader who had just returned to Yemen from a 32 year exile, was wounded in the head from the gunshot and fell into a coma. He died in a hospital over a month later on 07/29/2010. Al-Qirshi was in a group who plotted a coup against Yemeni President Ali Abdullah Saleh in 1978. No damage was reported and no group claimed responsibility.",1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,68,Named Civilian,,"Qirshi, an opposition leader who had just returned to Yemen from a 32 year exile, was targeted in the attack.",228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Mohammed Ghobari, ""Exiled Yemen Opposition Leader Killed on Return,"" Reuters, June 30, 2010, http://www.alertnet.org/thenews/newsdesk/LDE66T1L6.htm.","National Counterterrorism Center, ""One Political Affiliate Wounded in Armed Attack in Sanaa, San'a', Yemen,"" Worldwide Incidents Tracking System, October 28, 2010.","Kuwaiti News Agency, ""Yemeni Opposition Figure Escapes Life Bid,"" LexisNexis Academic, Kuwaiti News Agency, June 25, 2010.",ISVG,-9,-9,0,-9,
2.01E+11,2010,7,2,,0,,228,Yemen,10,Middle East & North Africa,Amran,Harf Sufyan,16.356323,44.091938,1,0,,"07/02/2010: On Friday, in Harf Sufyan, Amran province, Yemen, unknown assailants detonated an improvised explosive device targeting the home of a pro-government Bin Aziz tribal leader Sheikh Ibn Saghir Aziz. Aziz managed to escape the bombing unharmed, but three of his followers were killed. The attack caused an unknown amount of property damage to the residence and no group has claimed responsibility, but authorities blame al Houthi rebels, although they deny responsibility.",1,1,1,0,,,0,0,0,1,Assassination,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Bin Aziz Tribe,"The home of a pro-government tribal leader, Sheikh Ibn Saghir Aziz,",228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,An improvised explosive device was used in the attack.,3,0,0,0,0,0,1,3,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the tribal leader's house.,0,,,,,,,,,,,,,,,,,"Erika Solomon, ""N. Yemen Rebels Attack Tribal Leader's Home, Kill Three,"" Reuters, July 2, 2010, http://www.alertnet.org/thenews/newsdesk/LDE6611IL.htm.","Agence France Presse, ""Three Dead as Yemen Rebels Bomb Tribal Chief Home: Ministry,"" LexisNexis Academic, Agence France Presse, July 4, 2010.",,ISVG,0,0,0,0,
2.01E+11,2010,7,4,,0,,228,Yemen,10,Middle East & North Africa,Amran,Harf Sufyan,16.356323,44.091938,1,1,The incident occurred in the neighborhood of Al Amshia along the Sanaa-Saada road.,"07/04/2010: On Sunday, in Harf Sufyan, Amran province, Yemen, Houthi rebels opened fire on government troops sent to al-Amshia to secure the Sanaa-Saada road and quell fighting between the rebels and pro-government tribes. No casualties were reported and no group claimed responsibility. The rebels blamed the shooting on civilian gunmen alarmed by the influx of troops.",1,1,1,0,,,0,0,0,2,Armed Assault,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Yemeni Military,Yemeni military soldiers,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,The specific motive for the attack is unknown.,0,,,0,-99,0,1,10,Unknown,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Tamara Walid & Cynthia Johnston, ""Yemeni Shi'ites Fire on Troops, Straining Truce,"" Reuters, July 4, 2010, http://www.alertnet.org/thenews/newsdesk/LDE6630DP.htm.","Calgary Sun, ""Rebels Tangle with Yemeni Troops,"" LexisNexis Academic, Reuters, July 5, 2010.",,ISVG,0,0,0,0,
2.01E+11,2010,7,15,,0,,228,Yemen,10,Middle East & North Africa,Saada,Majz,17.062902,43.597833,1,0,,"07/15/2010: On Thursday, on an unspecified road in Mejz district, Sa'dah, Yemen, suspected Houthi loyalist militants ambushed by unknown means a Yemeni military food convoy, killing 11 people including six policemen and wounding three soldiers. No damages were reported and no group has claimed responsibility for the attack.",1,1,1,0,,,0,1,0,9,Unknown,,,,,4,Military,29,Military Unit/Patrol/Convoy,Yemeni Military,A Yemeni military food convoy was targeted in the attack.,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,11,0,0,3,0,0,1,3,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the food convoy.,0,,,,,,,,,,,,,,,,"The most recent available sources listed the fatalities for this attack from 11 to 20, so the majority casualty figures have been used in order to preserve statistical accuracy in the database.","Xinhua News Agency, ""Shiite Rebels Kill Six Policemen, 14 Tribesmen in Northern Yemen,” July 16, 2010, http://news.xinhuanet.com/english2010/world/2010-07/16/c_111961894.htm.","Reuters, ""Yemen Says Shi'ite Rebels Kill Eight Tribesmen, Three Police,"" Factiva, Reuters, July 15, 2010.","Yemen News Agency, ""Pro-Houthis Kill 11 Men, Three Security Men,"" Factiva, Yemen News Agency, July 16, 2010.",ISVG,0,0,0,0,
2.01E+11,2010,7,17,,1,7/22/2010,228,Yemen,10,Middle East & North Africa,Amran,Harf Sufyan,16.356323,44.091938,1,0,,"07/17/2010: On Saturday in an extended clash that lasted six days until 07/22/2010, in Harf Sufyan, Amran, Yemen, Al Houthi militants attacked by unknown means pro-government Bin Aziz tribesmen backed by the Yemen military. A total of 20 tribesmen and 10 militants were killed in the overnight fighting on 07/22/2010, however, since the beginning of the attack, more than 69 total casualties have resulted. No damages were reported in the attack. Al Houthi militants claimed responsibility for the attack, alleging that they were fighting the military and not Bin Aziz tribesmen.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Bin Aziz Tribe,Yemeni pro-government Bin Aziz  tribesmen backed by the Yemen military,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,The specific motive for the attack is unknown.,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,69,0,34,0,0,0,-9,,,,It is unknown if the attack caused any property damage.,0,,,,,,,,,,,,,,,,,"Press TV, ""Fresh Clashes Kill Dozens in N Yemen,"" http://www.presstv.ir/detail.aspx?id=135669&sectionid=351020206 (July 21, 2010).","Voice of America, ""Clashes in Northern Yemen Kill at Least 20,"" Factiva, Voice of America, July 22, 2010.","Agence France Presse, ""Twenty Dead in Overnight Clashes in North Yemen: Tribal Official,"" Factiva, Agence France Presse, July 22, 2010.",ISVG,0,0,0,0,
2.01E+11,2010,7,26,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,The incident occurred in the eastern area of the city.,"07/26/2010: On Monday evening, in eastern Sanaa, San'a province, Yemen, suspected Yemeni Al Qaeda gunmen opened fire at the main gate of the British Embassy while on board a moving vehicle, wounding three policemen and causing an unknown amount of property damage to the embassy gate. Splinters of a projectile fired by a rocket propelled grenade were also found inside the embassy as the group of gunmen fled the scene after the attack. No group claimed responsibility.",1,1,1,0,,,0,1,0,2,Armed Assault,3,Bombing/Explosion,,,7,Government (Diplomatic),46,Embassy/Consulate,British Embassy,The British Embassy,216,Great Britain,,,,,,,,,,,,,,,,,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,5,Unknown Gun Type,,,,,,,,,A rocket propelled grenade and unknown firearms were used in the attack.,3,0,0,0,0,0,1,3,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the embassy gate.,0,,,,,,,,,,,,,,,,,"BBC Worldwide Monitoring, ""Yemeni Army Withdraws from Sa'dah, Rebels Attack Military Posts,"" Factiva, Al-Hayat, July 28, 2010.","WangQiuYun, ""First LD: Al-Qaida Militants Open Fire at British Embassy to Yemen,"" Factiva, Xinhua News Agency, July 26, 2010.","Hindustan Times, ""Militants Fire at British Embassy in Yemen,"" Factiva, Hindustan Times, July 27, 2010.",ISVG,0,1,1,1,
2.01E+11,2010,8,26,,0,,228,Yemen,10,Middle East & North Africa,Marib,Marib,15.45639,45.324871,1,0,,"08/26/2010: On Thursday, in the eastern city of Marib, Ma'rib province, Yemen, gunmen suspected of belonging to Al Qaeda Organization in the Arabian Peninsula (AQAP), opened fire on the deputy head of criminal investigation, seriously wounding him. No damage was reported and no group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Marib Law Enforcement,The deputy head of criminal investigation,228,Yemen,,,,,,,,,,,,,,,,,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Mohamed Sudam, ""FACTBOX-Security Developments in Yemen,"" Reuters, August 29, 2010, http://www.alertnet.org/thenews/newsdesk/LDE67S06G.htm.","Trend News Agency, ""Yemeni Senior Security Officer Severely Injured in Al-Qaida Ambush,"" LexisNexis Academic, Trend News Agency, August 27, 2010.",,ISVG,0,1,0,1,
2.01E+11,2010,9,25,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,The incident occurred in the northwestern area of the city.,"09/25/2010: On Saturday morning at 0600, in an area northwest of Sanaa, San'a, Yemen, three suspected militants from Al Qaeda Organization in the Arabian Peninsula (AQAP) opened fire on a  bus on 16th Street with AK-47's, killing two intelligence agents, wounding eight others and damaging the bus. No group claimed responsibility but the AQAP was widely suspected.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,2,Government (General),20,Intelligence,Yemeni Government,A police bus was targeted in the attack.,228,Yemen,,,,,,,,,,,,,,,,,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,The specific motive for the attack was to intimidate Yemeni law enforcement.,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,AK-47 rifles were used in the attack.,2,0,0,10,0,0,1,3,Minor (likely < $1 million),,The attack damaged one bus.,0,,,,,,,,,,,,,,,,"The most recent available sources listed the fatalities for this attack to be two, and the injuries for this attack from eight to ten, so the majority casualty figures have been used in order to preserve statistical accuracy in the database.","Xinhua News Agency, ""Yemen Hunts Eight Qaida Suspects over Sanaa Agents Attack: Ministry,"" Xinhua News Agency, September 26, 2010, http://news.xinhuanet.com/english2010/world/2010-09/26/c_13530415.htm.","National Counterterrorism Center, ""Two Government Employees Killed, Eight Others Wounded in Armed Attack by Al-Qaida in the Arabian Peninsula in Sanaa, San'a', Yemen,"" Worldwide Incidents Tracking System, January 6, 2011.","Agence France Presse, ""Ten Intelligence Agents Wounded in Yemen Ambush,"" Factiva, Agence France Presse, September 25, 2010.",ISVG,0,1,0,1,
2.01E+11,2010,9,25,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"09/25/2010: On Saturday, in Sanaa, San'a province, Yemen, unknown gunmen opened fire on Yemeni security forces, wounding an undisclosed number. No damage was reported and no group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Yemeni Military,Security forces,228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,0,0,0,,0,0,-9,,,,It is unknown if the attack caused any property damage.,0,,,,,,,,,,,,,,,,,"Michael Roddy, ""FACTBOX-Security Developments in Yemen,"" Reuters, September 26, 2010, http://www.alertnet.org/thenews/newsdesk/LDE68P0E0.htm","Reuters, ""FACTBOX-Security Developments in Yemen,"" Reuters, October 9, 2010, http://www.alertnet.org/thenews/newsdesk/LDE69807L.htm.",,ISVG,-9,-9,0,-9,
2.01E+11,2010,10,6,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"10/06/2010: On Wednesday morning at 0815, in Sanaa, San'a, Yemen, unknown assailants fired a rocket-propelled grenade at a British Embassy vehicle, near the British Embassy. One British embassy staff member and two nearby civilians were wounded and the vehicle was damaged. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",British Government,A British Embassy worker,216,Great Britain,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack was to intimidate the British government.,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A rocket propelled grenade was used in the attack.,0,0,0,3,0,0,1,3,Minor (likely < $1 million),,The attack damaged one vehicle.,0,,,,,,,,,,,,,,,,,"Press TV, ""Explosion Rocks UK Embassy in Yemen,"" http://www.presstv.ir/detail/145423.html (October 6, 2010).","Press TV, ""Two Attacks on Foreigners Kill One in Yemen,"" http://www.presstv.ir/detail/145559.html (October 6, 2010).","Agence France Presse, ""Briton Wounded In Yemen Rocket Attack, Frenchman Shot Dead,"" Agence France Presse, October 6, 2010.",ISVG,-9,-9,1,1,
